,Iteration,Fitness,Time,State,pop_size,mutation_prob,max_iters,Population Size,Mutation Rate
125,32,1721.0,2.2252759989999618,"[ 1  7  1 18 15 19 19 18 19  6 19  2 19  6 16 19 19 19  9  9 18 16 17  1
 18 12 17  7 14 14 17 11 17 19 18]",500,0.2,2048,500,0.2
126,64,1786.0,4.376461681999956,"[ 2  5  2 18 18 19 19 17 19  4 19  2 19  6 14 19 19 17  0 15 19 19 19  8
 18 10 17 13  6 19 19 11 19 19 18]",500,0.2,2048,500,0.2
127,128,1827.0,8.606266304999963,"[ 1  5  1 19 19 19 19 18 19  0 19  2 19 17 18 19 19 19  0 17 19 19 18  3
 19  0 19 19  0 19 18 11 19 19 19]",500,0.2,2048,500,0.2
128,256,1847.0,17.188130958999977,"[ 0  2  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  6 19 18  0 19 18 11 19 19 19]",500,0.2,2048,500,0.2
129,512,1849.0,34.275761571999965,"[ 0  1  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  2 19 19  0 19 18 14 19 19 19]",500,0.2,2048,500,0.2
130,1024,1849.0,70.822832791,"[ 0  1  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  2 19 19  0 19 18 14 19 19 19]",500,0.2,2048,500,0.2
131,2048,1849.0,99.78747444799995,"[ 0  1  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  2 19 19  0 19 18 14 19 19 19]",500,0.2,2048,500,0.2
132,0,1064.0,0.030722241000034956,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",500,0.4,2048,500,0.4
133,2,1430.0,0.19166799999999284,"[19 17 19 17 13  2 16 15 11  1 18 19 15 12 15  4  9  7  4 14 16 19 17 16
 17 18 10 18  9 18  5  6 15  5 12]",500,0.4,2048,500,0.4
134,4,1432.0,0.3362015580000275,"[13 17  3  8 12 17 14 11 19  3  5  4 18 18  7  8  1 18  8 19 13 19 17 10
 15 12 17 19  1 16 18  8  5 19  7]",500,0.4,2048,500,0.4
135,8,1527.0,0.6446716860000379,"[ 4  5 16 15 18 11  8 19 19  8 18  8 19 19  3 16 14 11 11 11 17 19 17  3
 13 13 14  0  3  8 18 12 17 16  7]",500,0.4,2048,500,0.4
136,16,1635.0,1.2465250230000038,"[ 6  4  4 16 16 17 10 17 18  6 19 12 19 12 16 10 19  2  1 18 19 16 19  2
 19 15  5  7  4 16 17 18 17 19 19]",500,0.4,2048,500,0.4
137,32,1725.0,2.3686740599999894,"[ 1 14  1 16 19 18 18 12 16  0 17  0 18 18 18 16 19 18  8 13 15 17 19  6
 17 17 17 13  4 14  8 14 19 19 19]",500,0.4,2048,500,0.4
138,64,1806.0,4.603115149000018,"[ 0  4  0 19 19 18 18 19 18  0 19  0 19 11 18 17 19 19  1 19 19 19 19  4
 18 13 18 14  3 19 17 13 18 18 18]",500,0.4,2048,500,0.4
139,128,1832.0,8.946795025000029,"[ 0  1  0 19 19 19 19 19 18  0 19  0 19 17 19 19 19 18  1 19 19 19 19  4
 19  1 18 18  1 19 15 17 18 18 19]",500,0.4,2048,500,0.4
140,256,1849.0,17.218665396999995,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 15 17 19 19 19]",500,0.4,2048,500,0.4
141,512,1849.0,36.02720727799999,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 15 17 19 19 19]",500,0.4,2048,500,0.4
142,1024,1849.0,72.93999935099998,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 15 17 19 19 19]",500,0.4,2048,500,0.4
143,2048,1849.0,85.25315978699996,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 15 17 19 19 19]",500,0.4,2048,500,0.4
144,0,1064.0,0.02611836799997036,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",500,0.6,2048,500,0.6
145,2,1405.0,0.1498270600000069,"[17 16  1 12 19  7  4  7 19 16 16  0 11 15 12 13 11 16  7  8 11 16 13 18
 19  3 12 16 15 12  2  7  9 19 13]",500,0.6,2048,500,0.6
146,4,1434.0,0.2775868659999787,"[ 4 12 19 19 13 15 15 13 11  1 13  8 13 12 12  8 10 19  3 16 14 13  9 16
 19 15  7 16  9  9 18 10 16  7 12]",500,0.6,2048,500,0.6
147,8,1548.0,0.5236136299999998,"[ 5  8  6 16 18 14 16  6 11  7 17  2 19 14 17 11 16 16  8  1 14 10 14  7
 18 16 18 15 14 17 17 12 13 15 18]",500,0.6,2048,500,0.6
148,16,1629.0,1.0104526170000554,"[ 4 17  5 15 14 14 19 10 15  0 19  0 19 19 16 13 13 16 10 10 14 17 17 17
 17 15  5 17  8 19  2 16 13 19 18]",500,0.6,2048,500,0.6
149,32,1741.0,1.9968624370000043,"[ 4 11  3 16 19 18 19 19 17  7 19  0 19 14 17 17 14 16  8 14 19 19 18  0
 17 12 17 16  9 18 15  6 19 12 19]",500,0.6,2048,500,0.6
150,64,1815.0,4.101279625000075,"[ 1  2  0 19 19 19 19 19 19  0 19  0 19 19 16 18 19 17  2 15 18 19 18  0
 18 12 18 16  1 19 16 14 18 19 19]",500,0.6,2048,500,0.6
151,128,1842.0,8.195974064999973,"[ 1  0  1 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  6 18 19  1 19 14 12 19 19 19]",500,0.6,2048,500,0.6
152,256,1849.0,16.51096626700007,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 18 14 19 19 19]",500,0.6,2048,500,0.6
153,512,1849.0,35.20154186700006,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 18 14 19 19 19]",500,0.6,2048,500,0.6
154,1024,1849.0,71.64937157100007,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 18 14 19 19 19]",500,0.6,2048,500,0.6
155,2048,1849.0,84.70890627900008,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 19 19 19 19  0
 19  1 19 19  1 19 18 14 19 19 19]",500,0.6,2048,500,0.6
156,0,1064.0,0.024106828999947538,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",500,0.8,2048,500,0.8
157,2,1404.0,0.1392590079999536,"[ 7 14 16 14 14 17 17 17 17  0 11  8  5 17  7  8 17 11 10 15 18  9 13  2
 18 12 18  0 12  9 17  9 13 12 11]",500,0.8,2048,500,0.8
158,4,1460.0,0.26869678200000635,"[ 1  1 11 19 14  9 17 10 18 14 17  6 16 10 17 11  3 13  0 18  7 19 15 15
 15 16  9 16  3 15 16 12 12 11 18]",500,0.8,2048,500,0.8
159,8,1524.0,0.5064459509999324,"[ 7 19  3 19  4 16 15  5  9  4 13  8 19 13 17 10 16  5 11 19 14 16 17 14
 18 11 13 18  3 19 16 11 19 11 16]",500,0.8,2048,500,0.8
160,16,1621.0,0.9725089059999164,"[19  1 11 19 19 16 13  8 19  3 17  4 19 12 17 16 12 12  6 15 18 18 17  2
 19 17  9 18  3 17  8  8 12 11 18]",500,0.8,2048,500,0.8
161,32,1732.0,1.8996545789999573,"[ 3  1  1 19 16 19 19 17 19  0 19  2 19 16 17 11 17 19  2 19 17 17 15  2
 18 18 17 18 15 19  2 11 19 11 18]",500,0.8,2048,500,0.8
162,64,1822.0,3.8144056109999838,"[ 1  1  0 19 19 19 19 11 19  2 19  1 19 18 17 19 19 19  1 19 19 19 19  1
 18  3 17 19  3 19 16 11 19 19 19]",500,0.8,2048,500,0.8
163,128,1846.0,7.604308161999938,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 19 19 19 19 19  0 18 19 19 19  0
 19  3 19 19  3 19 16 13 19 19 19]",500,0.8,2048,500,0.8
164,256,1848.0,15.088434111999959,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  4 19 19  1 19 18 13 19 19 19]",500,0.8,2048,500,0.8
165,512,1848.0,30.412360363999937,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  4 19 19  1 19 18 13 19 19 19]",500,0.8,2048,500,0.8
166,1024,1848.0,60.88292111299995,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  4 19 19  1 19 18 13 19 19 19]",500,0.8,2048,500,0.8
167,2048,1848.0,68.24320423799998,"[ 0  0  0 19 19 19 19 19 19  0 19  0 19 18 19 19 19 19  0 19 19 19 19  0
 19  4 19 19  1 19 18 13 19 19 19]",500,0.8,2048,500,0.8
168,0,1064.0,0.02720757200006574,"[15  4  3 19  7 14  8 14 10  8  7  6  4 16  7 12  0 11  6 19 12  5 16  0
  2  9 14  6  4 14  9  3  3  8 19]",500,1.0,2048,500,1.0
169,2,1440.0,0.1482752919999939,"[ 7  4 19 15 15 11 14 19  5  3 18  2 19 13 18 17  1 13 13 19 14 17 10  1
 14 11 18  5 16 10  2  5 16 15 18]",500,1.0,2048,500,1.0
170,4,1440.0,0.27297863000001144,"[ 7  4 19 15 15 11 14 19  5  3 18  2 19 13 18 17  1 13 13 19 14 17 10  1
 14 11 18  5 16 10  2  5 16 15 18]",500,1.0,2048,500,1.0
171,8,1525.0,0.5093226850000292,"[ 3  0 16 16  9 16 17 10 17 16 13  3 12 17 19 13 18 12  9  9 15 19 12  7
 16  1 19 16  6 19  3 15 19 19 10]",500,1.0,2048,500,1.0
172,16,1600.0,0.9899059090000719,"[18  1  6 17 18 17 15 10 10  3 14  0 17 17 16 15 15 17 13  9 19 19  5  0
 19 10 19 15  6 16 11 17 19 12 13]",500,1.0,2048,500,1.0
173,32,1751.0,1.971078628999976,"[ 2 16  1 17 18 16 19 11 19  4 18  0 19 18 19 16 17 16  0 19 18 19 16  0
 19 17 19 19  6 16 18  5 17 14 19]",500,1.0,2048,500,1.0
174,64,1822.0,3.9244873200000256,"[ 2  1  1 19 19 19 19 17 19  0 18  0 19 16 17 19 19 17  2 19 19 19 19  1
 19  5 19 15  1 19 11 19 19 19 19]",500,1.0,2048,500,1.0
175,128,1844.0,7.860093416000041,"[ 0  1  1 19 19 19 19 19 19  0 19  0 19 19 19 19 19 17  0 19 19 19 19  0
 19  1 19 18  1 19 14 19 19 19 19]",500,1.0,2048,500,1.0
176,256,1844.0,15.32950675699999,"[ 0  1  1 19 19 19 19 19 19  0 19  0 19 19 19 19 19 17  0 19 19 19 19  0
 19  1 19 18  1 19 14 19 19 19 19]",500,1.0,2048,500,1.0
177,512,1844.0,30.259358905,"[ 0  1  1 19 19 19 19 19 19  0 19  0 19 19 19 19 19 17  0 19 19 19 19  0
 19  1 19 18  1 19 14 19 19 19 19]",500,1.0,2048,500,1.0
178,1024,1844.0,64.91944411200006,"[ 0  1  1 19 19 19 19 19 19  0 19  0 19 19 19 19 19 17  0 19 19 19 19  0
 19  1 19 18  1 19 14 19 19 19 19]",500,1.0,2048,500,1.0
179,2048,1844.0,69.25781009800005,"[ 0  1  1 19 19 19 19 19 19  0 19  0 19 19 19 19 19 17  0 19 19 19 19  0
 19  1 19 18  1 19 14 19 19 19 19]",500,1.0,2048,500,1.0
